port_code,port_name,state,year,month,mode,count
2310.0,Roma,Texas,2023,3,Personal Vehicle,124073.0
2604.0,Nogales,Arizona,2023,7,Pedestrian,244542.0
2408.0,Santa Teresa,New Mexico,2023,11,Personal Vehicle,118326.0
2601.0,Douglas,Arizona,2023,4,Personal Vehicle,248719.0
2507.0,Calexico East,California,2023,12,Train,20.0
2410.0,Boquillas,Texas,2023,8,Pedestrian,367.0
2504.0,San Ysidro,California,2023,1,Personal Vehicle,2051126.0
2506.0,Otay Mesa,California,2023,12,Truck,74355.0
2305.0,Hidalgo,Texas,2023,4,Personal Vehicle,804245.0
2503.0,Calexico,California,2023,2,Personal Vehicle,604506.0
2608.0,San Luis,Arizona,2023,4,Truck,4121.0
2503.0,Calexico,California,2023,5,Personal Vehicle,721139.0
2604.0,Nogales,Arizona,2023,3,Personal Vehicle,580732.0
2403.0,Presidio,Texas,2023,1,Pedestrian,24450.0
2301.0,Brownsville,Texas,2023,9,Personal Vehicle,716354.0
2404.0,Tornillo,Texas,2023,9,Pedestrian,3996.0
2604.0,Nogales,Arizona,2023,10,Truck,30712.0
2304.0,Laredo,Texas,2023,7,Pedestrian,230890.0
2506.0,Otay Mesa,California,2023,7,Truck,89332.0
2303.0,Eagle Pass,Texas,2023,8,Personal Vehicle,514262.0
2304.0,Laredo,Texas,2023,9,Personal Vehicle,770285.0
2507.0,Calexico East,California,2023,12,Truck,35384.0
2301.0,Brownsville,Texas,2023,10,Bus,1050.0
2301.0,Brownsville,Texas,2023,7,Personal Vehicle,694073.0
2310.0,Roma,Texas,2023,8,Personal Vehicle,118119.0
2310.0,Roma,Texas,2023,12,Personal Vehicle,150393.0
2404.0,Tornillo,Texas,2023,2,Pedestrian,2904.0
2602.0,Lukeville,Arizona,2023,11,Bus,233.0
2606.0,Sasabe,Arizona,2023,4,Pedestrian,74.0
2303.0,Eagle Pass,Texas,2023,1,Truck,16800.0
2582.0,Cross Border Xpress,California,2023,3,Pedestrian,179406.0
2301.0,Brownsville,Texas,2023,7,Pedestrian,359632.0
2309.0,Progreso,Texas,2023,1,Truck,3550.0
2307.0,Rio Grande City,Texas,2023,10,Personal Vehicle,75593.0
2307.0,Rio Grande City,Texas,2023,1,Personal Vehicle,73533.0
2505.0,Tecate,California,2023,5,Personal Vehicle,158831.0
2503.0,Calexico,California,2023,8,Pedestrian,199695.0
2603.0,Naco,Arizona,2023,6,Personal Vehicle,47513.0
2601.0,Douglas,Arizona,2023,3,Truck,2567.0
2301.0,Brownsville,Texas,2023,7,Bus,1464.0
2402.0,El Paso,Texas,2023,1,Personal Vehicle,1201079.0
2502.0,Andrade,California,2023,4,Personal Vehicle,87920.0
2305.0,Hidalgo,Texas,2023,2,Pedestrian,163546.0
2303.0,Eagle Pass,Texas,2023,4,Pedestrian,76152.0
2305.0,Hidalgo,Texas,2023,9,Bus,19200.0
2408.0,Santa Teresa,New Mexico,2023,2,Truck,12500.0
2406.0,Columbus,New Mexico,2023,12,Truck,1772.0
2401.0,Ysleta,Texas,2023,7,Personal Vehicle,549464.0
2403.0,Presidio,Texas,2023,9,Truck,951.0
2406.0,Columbus,New Mexico,2023,3,Truck,488.0
2608.0,San Luis,Arizona,2023,10,Truck,3299.0
2310.0,Roma,Texas,2023,3,Truck,3613.0
2608.0,San Luis,Arizona,2023,4,Personal Vehicle,478667.0
2309.0,Progreso,Texas,2023,6,Personal Vehicle,237954.0
2404.0,Tornillo,Texas,2023,11,Personal Vehicle,88812.0
2408.0,Santa Teresa,New Mexico,2023,7,Bus,910.0
2504.0,San Ysidro,California,2023,3,Pedestrian,583790.0
2603.0,Naco,Arizona,2023,2,Truck,209.0
2302.0,Del Rio,Texas,2023,4,Personal Vehicle,246303.0
2604.0,Nogales,Arizona,2023,11,Personal Vehicle,566706.0
2602.0,Lukeville,Arizona,2023,12,Personal Vehicle,7412.0
2410.0,Boquillas,Texas,2023,12,Pedestrian,2619.0
2406.0,Columbus,New Mexico,2023,10,Truck,2540.0
2505.0,Tecate,California,2023,8,Personal Vehicle,159192.0
2402.0,El Paso,Texas,2023,4,Pedestrian,329232.0
2403.0,Presidio,Texas,2023,3,Truck,946.0
2406.0,Columbus,New Mexico,2023,6,Bus,848.0
2601.0,Douglas,Arizona,2023,11,Personal Vehicle,208811.0
2309.0,Progreso,Texas,2023,3,Truck,4704.0
2403.0,Presidio,Texas,2023,6,Pedestrian,15078.0
2303.0,Eagle Pass,Texas,2023,9,Truck,15255.0
2402.0,El Paso,Texas,2023,6,Personal Vehicle,1150849.0
2305.0,Hidalgo,Texas,2023,1,Personal Vehicle,785925.0
2503.0,Calexico,California,2023,10,Pedestrian,259696.0
2401.0,Ysleta,Texas,2023,2,Personal Vehicle,455338.0
2403.0,Presidio,Texas,2023,6,Bus,196.0
2502.0,Andrade,California,2023,1,Personal Vehicle,85120.0
2505.0,Tecate,California,2023,3,Personal Vehicle,156362.0
2603.0,Naco,Arizona,2023,5,Pedestrian,7129.0
2604.0,Nogales,Arizona,2023,3,Truck,38768.0
2307.0,Rio Grande City,Texas,2023,4,Pedestrian,6005.0
2307.0,Rio Grande City,Texas,2023,4,Truck,3731.0
2507.0,Calexico East,California,2023,1,Pedestrian,45485.0
2601.0,Douglas,Arizona,2023,8,Pedestrian,66748.0
2606.0,Sasabe,Arizona,2023,4,Personal Vehicle,4908.0
2505.0,Tecate,California,2023,11,Truck,5504.0
2402.0,El Paso,Texas,2023,2,Personal Vehicle,1107415.0
2503.0,Calexico,California,2023,2,Pedestrian,218532.0
2408.0,Santa Teresa,New Mexico,2023,12,Bus,920.0
2301.0,Brownsville,Texas,2023,8,Truck,27045.0
2309.0,Progreso,Texas,2023,9,Personal Vehicle,242027.0
2602.0,Lukeville,Arizona,2023,1,Personal Vehicle,60870.0
2309.0,Progreso,Texas,2023,12,Personal Vehicle,299837.0
2305.0,Hidalgo,Texas,2023,7,Truck,56440.0
2608.0,San Luis,Arizona,2023,7,Personal Vehicle,458461.0
2604.0,Nogales,Arizona,2023,7,Truck,22615.0
2401.0,Ysleta,Texas,2023,8,Pedestrian,116352.0
2602.0,Lukeville,Arizona,2023,1,Truck,51.0
2302.0,Del Rio,Texas,2023,3,Truck,6923.0
2310.0,Roma,Texas,2023,3,Bus,774.0
2307.0,Rio Grande City,Texas,2023,2,Pedestrian,9793.0
2304.0,Laredo,Texas,2023,3,Truck,263896.0
2302.0,Del Rio,Texas,2023,1,Personal Vehicle,241473.0
2408.0,Santa Teresa,New Mexico,2023,9,Truck,20032.0
2307.0,Rio Grande City,Texas,2023,11,Pedestrian,5365.0
2302.0,Del Rio,Texas,2023,6,Pedestrian,9858.0
2503.0,Calexico,California,2023,9,Pedestrian,217770.0
2408.0,Santa Teresa,New Mexico,2023,4,Pedestrian,13638.0
2507.0,Calexico East,California,2023,2,Truck,36929.0
2304.0,Laredo,Texas,2023,2,Pedestrian,207458.0
2604.0,Nogales,Arizona,2023,4,Bus,16755.0
2310.0,Roma,Texas,2023,10,Bus,552.0
2304.0,Laredo,Texas,2023,3,Personal Vehicle,764275.0
2602.0,Lukeville,Arizona,2023,2,Pedestrian,6383.0
2604.0,Nogales,Arizona,2023,11,Pedestrian,261476.0
2309.0,Progreso,Texas,2023,12,Truck,4139.0
2606.0,Sasabe,Arizona,2023,2,Personal Vehicle,3744.0
2504.0,San Ysidro,California,2023,3,Personal Vehicle,2118140.0
2606.0,Sasabe,Arizona,2023,8,Personal Vehicle,3987.0
2401.0,Ysleta,Texas,2023,10,Truck,37188.0
2408.0,Santa Teresa,New Mexico,2023,10,Pedestrian,10546.0
2602.0,Lukeville,Arizona,2023,6,Truck,92.0
2310.0,Roma,Texas,2023,12,Bus,704.0
2506.0,Otay Mesa,California,2023,7,Pedestrian,248861.0
2302.0,Del Rio,Texas,2023,6,Personal Vehicle,248538.0
2606.0,Sasabe,Arizona,2023,3,Pedestrian,45.0
2408.0,Santa Teresa,New Mexico,2023,8,Pedestrian,12649.0
2601.0,Douglas,Arizona,2023,2,Personal Vehicle,222857.0
2302.0,Del Rio,Texas,2023,11,Truck,6202.0
2604.0,Nogales,Arizona,2023,5,Bus,15128.0
2606.0,Sasabe,Arizona,2023,1,Personal Vehicle,4701.0
2402.0,El Paso,Texas,2023,7,Personal Vehicle,1223650.0
2504.0,San Ysidro,California,2023,1,Pedestrian,545427.0
2305.0,Hidalgo,Texas,2023,12,Personal Vehicle,890732.0
2602.0,Lukeville,Arizona,2023,1,Bus,339.0
2601.0,Douglas,Arizona,2023,1,Personal Vehicle,238672.0
2507.0,Calexico East,California,2023,11,Pedestrian,59293.0
2402.0,El Paso,Texas,2023,3,Pedestrian,319564.0
2601.0,Douglas,Arizona,2023,11,Truck,2078.0
2582.0,Cross Border Xpress,California,2023,10,Pedestrian,166048.0
2301.0,Brownsville,Texas,2023,11,Pedestrian,232627.0
2504.0,San Ysidro,California,2023,2,Personal Vehicle,1895302.0
2608.0,San Luis,Arizona,2023,3,Bus,13.0
2310.0,Roma,Texas,2023,5,Bus,701.0
2408.0,Santa Teresa,New Mexico,2023,12,Pedestrian,22364.0
2602.0,Lukeville,Arizona,2023,4,Pedestrian,6820.0
2601.0,Douglas,Arizona,2023,5,Bus,406.0
2303.0,Eagle Pass,Texas,2023,9,Personal Vehicle,426005.0
2401.0,Ysleta,Texas,2023,6,Personal Vehicle,513539.0
2402.0,El Paso,Texas,2023,2,Bus,14640.0
2505.0,Tecate,California,2023,5,Truck,5668.0
2601.0,Douglas,Arizona,2023,3,Personal Vehicle,248276.0
2301.0,Brownsville,Texas,2023,6,Bus,1094.0
2310.0,Roma,Texas,2023,6,Personal Vehicle,109214.0
2406.0,Columbus,New Mexico,2023,3,Pedestrian,19487.0
2307.0,Rio Grande City,Texas,2023,2,Personal Vehicle,67608.0
2401.0,Ysleta,Texas,2023,3,Personal Vehicle,489628.0
2310.0,Roma,Texas,2023,9,Pedestrian,16701.0
2301.0,Brownsville,Texas,2023,2,Truck,27467.0
2602.0,Lukeville,Arizona,2023,1,Pedestrian,6609.0
2307.0,Rio Grande City,Texas,2023,9,Personal Vehicle,73861.0
2403.0,Presidio,Texas,2023,10,Truck,1054.0
2302.0,Del Rio,Texas,2023,9,Pedestrian,21131.0
2602.0,Lukeville,Arizona,2023,2,Truck,50.0
2309.0,Progreso,Texas,2023,9,Truck,4057.0
2406.0,Columbus,New Mexico,2023,2,Pedestrian,17032.0
2602.0,Lukeville,Arizona,2023,10,Bus,263.0
2310.0,Roma,Texas,2023,4,Truck,3304.0
2303.0,Eagle Pass,Texas,2023,9,Bus,10346.0
2507.0,Calexico East,California,2023,8,Train,21.0
2505.0,Tecate,California,2023,4,Pedestrian,74111.0
2507.0,Calexico East,California,2023,8,Pedestrian,36348.0
2404.0,Tornillo,Texas,2023,12,Personal Vehicle,127748.0
2305.0,Hidalgo,Texas,2023,6,Personal Vehicle,712853.0
2505.0,Tecate,California,2023,6,Pedestrian,75050.0
2506.0,Otay Mesa,California,2023,3,Personal Vehicle,749007.0
2403.0,Presidio,Texas,2023,5,Truck,995.0
2601.0,Douglas,Arizona,2023,1,Pedestrian,55363.0
2310.0,Roma,Texas,2023,11,Pedestrian,16226.0
2402.0,El Paso,Texas,2023,2,Truck,3670.0
2506.0,Otay Mesa,California,2023,12,Personal Vehicle,872454.0
2608.0,San Luis,Arizona,2023,3,Personal Vehicle,520272.0
2608.0,San Luis,Arizona,2023,6,Pedestrian,157968.0
2410.0,Boquillas,Texas,2023,9,Pedestrian,798.0
2604.0,Nogales,Arizona,2023,6,Truck,37530.0
2403.0,Presidio,Texas,2023,4,Personal Vehicle,118992.0
2604.0,Nogales,Arizona,2023,12,Truck,31302.0
2402.0,El Paso,Texas,2023,4,Truck,6170.0
2403.0,Presidio,Texas,2023,12,Personal Vehicle,128513.0
2305.0,Hidalgo,Texas,2023,12,Bus,18139.0
2406.0,Columbus,New Mexico,2023,3,Personal Vehicle,62810.0
2402.0,El Paso,Texas,2023,5,Truck,10801.0
2309.0,Progreso,Texas,2023,7,Truck,4095.0
2401.0,Ysleta,Texas,2023,6,Truck,58288.0
2305.0,Hidalgo,Texas,2023,11,Truck,57262.0
2601.0,Douglas,Arizona,2023,10,Truck,2303.0
2603.0,Naco,Arizona,2023,6,Pedestrian,5456.0
2505.0,Tecate,California,2023,5,Pedestrian,80011.0
2408.0,Santa Teresa,New Mexico,2023,5,Bus,875.0
2502.0,Andrade,California,2023,9,Pedestrian,38680.0
2302.0,Del Rio,Texas,2023,9,Truck,7180.0
2502.0,Andrade,California,2023,12,Personal Vehicle,97607.0
2404.0,Tornillo,Texas,2023,10,Personal Vehicle,96104.0
2301.0,Brownsville,Texas,2023,12,Personal Vehicle,817587.0
2402.0,El Paso,Texas,2023,7,Bus,21351.0
2302.0,Del Rio,Texas,2023,7,Truck,6186.0
2301.0,Brownsville,Texas,2023,2,Pedestrian,278440.0
2304.0,Laredo,Texas,2023,1,Bus,85926.0
2507.0,Calexico East,California,2023,12,Personal Vehicle,445574.0
2310.0,Roma,Texas,2023,1,Truck,3458.0
2504.0,San Ysidro,California,2023,2,Bus,18025.0
2503.0,Calexico,California,2023,5,Pedestrian,246436.0
2408.0,Santa Teresa,New Mexico,2023,11,Pedestrian,10992.0
2402.0,El Paso,Texas,2023,11,Pedestrian,360477.0
2502.0,Andrade,California,2023,11,Pedestrian,63047.0
2402.0,El Paso,Texas,2023,9,Pedestrian,338426.0
2406.0,Columbus,New Mexico,2023,4,Truck,779.0
2604.0,Nogales,Arizona,2023,12,Personal Vehicle,652705.0
2408.0,Santa Teresa,New Mexico,2023,4,Bus,1123.0
2402.0,El Paso,Texas,2023,4,Personal Vehicle,1199769.0
2606.0,Sasabe,Arizona,2023,5,Personal Vehicle,4787.0
2402.0,El Paso,Texas,2023,9,Truck,5203.0
2406.0,Columbus,New Mexico,2023,12,Bus,985.0
2606.0,Sasabe,Arizona,2023,6,Pedestrian,43.0
2504.0,San Ysidro,California,2023,8,Pedestrian,618010.0
2506.0,Otay Mesa,California,2023,9,Pedestrian,247747.0
2305.0,Hidalgo,Texas,2023,6,Truck,59389.0
2301.0,Brownsville,Texas,2023,6,Personal Vehicle,621486.0
2582.0,Cross Border Xpress,California,2023,2,Pedestrian,165809.0
2305.0,Hidalgo,Texas,2023,3,Pedestrian,176426.0
2301.0,Brownsville,Texas,2023,4,Pedestrian,210827.0
2304.0,Laredo,Texas,2023,4,Pedestrian,231001.0
2603.0,Naco,Arizona,2023,11,Personal Vehicle,54636.0
2603.0,Naco,Arizona,2023,3,Pedestrian,7037.0
2401.0,Ysleta,Texas,2023,12,Pedestrian,156297.0
2601.0,Douglas,Arizona,2023,9,Pedestrian,76551.0
2304.0,Laredo,Texas,2023,8,Bus,78143.0
2504.0,San Ysidro,California,2023,8,Personal Vehicle,2254015.0
2603.0,Naco,Arizona,2023,7,Truck,227.0
2602.0,Lukeville,Arizona,2023,4,Truck,59.0
2310.0,Roma,Texas,2023,11,Bus,563.0
2307.0,Rio Grande City,Texas,2023,9,Pedestrian,6433.0
2506.0,Otay Mesa,California,2023,10,Train,12.0
2505.0,Tecate,California,2023,8,Truck,6299.0
2402.0,El Paso,Texas,2023,1,Pedestrian,300467.0
2603.0,Naco,Arizona,2023,1,Truck,235.0
2608.0,San Luis,Arizona,2023,3,Pedestrian,220066.0
2304.0,Laredo,Texas,2023,4,Truck,225025.0
2601.0,Douglas,Arizona,2023,4,Pedestrian,62537.0
2406.0,Columbus,New Mexico,2023,2,Bus,482.0
2305.0,Hidalgo,Texas,2023,9,Personal Vehicle,769401.0
2604.0,Nogales,Arizona,2023,6,Bus,15588.0
2507.0,Calexico East,California,2023,12,Pedestrian,70926.0
2310.0,Roma,Texas,2023,12,Truck,3355.0
2401.0,Ysleta,Texas,2023,4,Pedestrian,124304.0
2408.0,Santa Teresa,New Mexico,2023,1,Pedestrian,9004.0
2505.0,Tecate,California,2023,4,Truck,4776.0
2309.0,Progreso,Texas,2023,2,Pedestrian,120660.0
2408.0,Santa Teresa,New Mexico,2023,7,Personal Vehicle,159044.0
2601.0,Douglas,Arizona,2023,7,Truck,2184.0
2402.0,El Paso,Texas,2023,5,Bus,16985.0
2406.0,Columbus,New Mexico,2023,5,Bus,770.0
2606.0,Sasabe,Arizona,2023,11,Pedestrian,24.0
2303.0,Eagle Pass,Texas,2023,5,Bus,10455.0
2305.0,Hidalgo,Texas,2023,5,Bus,376718.0
2404.0,Tornillo,Texas,2023,12,Pedestrian,6120.0
2503.0,Calexico,California,2023,4,Pedestrian,221945.0
2604.0,Nogales,Arizona,2023,10,Personal Vehicle,550317.0
2307.0,Rio Grande City,Texas,2023,3,Pedestrian,9197.0
2402.0,El Paso,Texas,2023,7,Pedestrian,326605.0
2404.0,Tornillo,Texas,2023,6,Pedestrian,1198.0
2608.0,San Luis,Arizona,2023,1,Pedestrian,204329.0
2604.0,Nogales,Arizona,2023,12,Bus,15945.0
2602.0,Lukeville,Arizona,2023,3,Pedestrian,6669.0
2310.0,Roma,Texas,2023,8,Bus,689.0
2507.0,Calexico East,California,2023,1,Truck,38345.0
2602.0,Lukeville,Arizona,2023,7,Personal Vehicle,118080.0
2608.0,San Luis,Arizona,2023,12,Pedestrian,236573.0
2302.0,Del Rio,Texas,2023,5,Pedestrian,17462.0
2403.0,Presidio,Texas,2023,9,Pedestrian,19397.0
2504.0,San Ysidro,California,2023,11,Bus,36836.0
2604.0,Nogales,Arizona,2023,12,Pedestrian,267036.0
2305.0,Hidalgo,Texas,2023,1,Pedestrian,175268.0
2301.0,Brownsville,Texas,2023,9,Bus,996.0
2406.0,Columbus,New Mexico,2023,5,Pedestrian,21434.0
2506.0,Otay Mesa,California,2023,7,Train,6.0
2601.0,Douglas,Arizona,2023,12,Pedestrian,81546.0
2506.0,Otay Mesa,California,2023,4,Personal Vehicle,736652.0
2403.0,Presidio,Texas,2023,11,Bus,134.0
2406.0,Columbus,New Mexico,2023,9,Personal Vehicle,65059.0
2507.0,Calexico East,California,2023,3,Train,23.0
2401.0,Ysleta,Texas,2023,1,Truck,60032.0
2410.0,Boquillas,Texas,2023,7,Pedestrian,487.0
2310.0,Roma,Texas,2023,7,Truck,3605.0
2507.0,Calexico East,California,2023,4,Train,19.0
2301.0,Brownsville,Texas,2023,8,Personal Vehicle,736194.0
2402.0,El Paso,Texas,2023,4,Bus,17567.0
2304.0,Laredo,Texas,2023,9,Truck,244489.0
2401.0,Ysleta,Texas,2023,4,Personal Vehicle,498382.0
2305.0,Hidalgo,Texas,2023,11,Personal Vehicle,832757.0
2604.0,Nogales,Arizona,2023,5,Personal Vehicle,592221.0
2504.0,San Ysidro,California,2023,3,Bus,25063.0
2304.0,Laredo,Texas,2023,12,Personal Vehicle,947472.0
2507.0,Calexico East,California,2023,2,Train,19.0
2402.0,El Paso,Texas,2023,6,Bus,17054.0
2310.0,Roma,Texas,2023,4,Bus,813.0
2606.0,Sasabe,Arizona,2023,11,Personal Vehicle,1861.0
2303.0,Eagle Pass,Texas,2023,6,Pedestrian,87999.0
2406.0,Columbus,New Mexico,2023,12,Pedestrian,20400.0
2606.0,Sasabe,Arizona,2023,10,Pedestrian,24.0
2305.0,Hidalgo,Texas,2023,11,Bus,7038.0
2402.0,El Paso,Texas,2023,11,Truck,9739.0
2406.0,Columbus,New Mexico,2023,12,Personal Vehicle,71548.0
2301.0,Brownsville,Texas,2023,10,Truck,25198.0
2404.0,Tornillo,Texas,2023,4,Personal Vehicle,73443.0
2310.0,Roma,Texas,2023,8,Truck,2772.0
2403.0,Presidio,Texas,2023,2,Truck,956.0
2602.0,Lukeville,Arizona,2023,10,Truck,99.0
2606.0,Sasabe,Arizona,2023,12,Personal Vehicle,1286.0
2608.0,San Luis,Arizona,2023,8,Truck,3311.0
2507.0,Calexico East,California,2023,8,Bus,180.0
2304.0,Laredo,Texas,2023,8,Pedestrian,228839.0
2608.0,San Luis,Arizona,2023,12,Bus,13.0
2301.0,Brownsville,Texas,2023,3,Bus,1054.0
2601.0,Douglas,Arizona,2023,3,Bus,387.0
2604.0,Nogales,Arizona,2023,10,Pedestrian,250851.0
2404.0,Tornillo,Texas,2023,6,Personal Vehicle,68759.0
2603.0,Naco,Arizona,2023,8,Personal Vehicle,52787.0
2604.0,Nogales,Arizona,2023,9,Personal Vehicle,554267.0
2608.0,San Luis,Arizona,2023,7,Truck,3068.0
2602.0,Lukeville,Arizona,2023,10,Personal Vehicle,97358.0
2310.0,Roma,Texas,2023,7,Personal Vehicle,121451.0
2406.0,Columbus,New Mexico,2023,11,Personal Vehicle,65726.0
2408.0,Santa Teresa,New Mexico,2023,2,Bus,459.0
2506.0,Otay Mesa,California,2023,10,Pedestrian,261226.0
2504.0,San Ysidro,California,2023,2,Pedestrian,362406.0
2582.0,Cross Border Xpress,California,2023,5,Pedestrian,185857.0
2505.0,Tecate,California,2023,10,Pedestrian,82338.0
2304.0,Laredo,Texas,2023,11,Personal Vehicle,809856.0
2503.0,Calexico,California,2023,8,Personal Vehicle,660414.0
2309.0,Progreso,Texas,2023,11,Truck,4372.0
2608.0,San Luis,Arizona,2023,12,Personal Vehicle,461353.0
2507.0,Calexico East,California,2023,7,Personal Vehicle,441776.0
2606.0,Sasabe,Arizona,2023,7,Personal Vehicle,4076.0
2403.0,Presidio,Texas,2023,11,Personal Vehicle,120944.0
2401.0,Ysleta,Texas,2023,10,Personal Vehicle,496149.0
2504.0,San Ysidro,California,2023,6,Pedestrian,615232.0
2603.0,Naco,Arizona,2023,12,Truck,219.0
2401.0,Ysleta,Texas,2023,5,Pedestrian,125507.0
2608.0,San Luis,Arizona,2023,4,Bus,10.0
2506.0,Otay Mesa,California,2023,6,Pedestrian,237856.0
2302.0,Del Rio,Texas,2023,1,Truck,6154.0
2604.0,Nogales,Arizona,2023,8,Bus,15399.0
2601.0,Douglas,Arizona,2023,11,Pedestrian,62242.0
2401.0,Ysleta,Texas,2023,12,Truck,47446.0
2603.0,Naco,Arizona,2023,12,Pedestrian,7712.0
2304.0,Laredo,Texas,2023,4,Personal Vehicle,802713.0
2404.0,Tornillo,Texas,2023,7,Pedestrian,1386.0
2403.0,Presidio,Texas,2023,10,Personal Vehicle,115165.0
2608.0,San Luis,Arizona,2023,8,Pedestrian,149632.0
2403.0,Presidio,Texas,2023,8,Truck,1133.0
2309.0,Progreso,Texas,2023,4,Truck,3067.0
2507.0,Calexico East,California,2023,5,Truck,40676.0
2305.0,Hidalgo,Texas,2023,7,Personal Vehicle,797858.0
2406.0,Columbus,New Mexico,2023,6,Truck,2156.0
2604.0,Nogales,Arizona,2023,6,Personal Vehicle,586164.0
2606.0,Sasabe,Arizona,2023,1,Pedestrian,31.0
2304.0,Laredo,Texas,2023,6,Personal Vehicle,729871.0
2608.0,San Luis,Arizona,2023,1,Truck,4727.0
2307.0,Rio Grande City,Texas,2023,1,Pedestrian,7181.0
2403.0,Presidio,Texas,2023,10,Pedestrian,24404.0
2307.0,Rio Grande City,Texas,2023,8,Pedestrian,5132.0
2505.0,Tecate,California,2023,9,Truck,5855.0
2301.0,Brownsville,Texas,2023,3,Truck,32782.0
2507.0,Calexico East,California,2023,4,Truck,34698.0
2604.0,Nogales,Arizona,2023,5,Truck,42538.0
2507.0,Calexico East,California,2023,4,Personal Vehicle,420790.0
2401.0,Ysleta,Texas,2023,7,Pedestrian,107457.0
2305.0,Hidalgo,Texas,2023,2,Truck,57298.0
2302.0,Del Rio,Texas,2023,4,Truck,6032.0
2606.0,Sasabe,Arizona,2023,5,Pedestrian,31.0
2504.0,San Ysidro,California,2023,10,Personal Vehicle,2239623.0
2602.0,Lukeville,Arizona,2023,7,Bus,226.0
2304.0,Laredo,Texas,2023,7,Truck,239167.0
2505.0,Tecate,California,2023,6,Personal Vehicle,154405.0
2303.0,Eagle Pass,Texas,2023,3,Bus,14493.0
2301.0,Brownsville,Texas,2023,7,Truck,25015.0
2602.0,Lukeville,Arizona,2023,3,Personal Vehicle,95941.0
2608.0,San Luis,Arizona,2023,5,Personal Vehicle,424914.0
2304.0,Laredo,Texas,2023,5,Personal Vehicle,771727.0
2309.0,Progreso,Texas,2023,2,Truck,3610.0
2401.0,Ysleta,Texas,2023,6,Pedestrian,76505.0
2404.0,Tornillo,Texas,2023,8,Truck,7.0
2603.0,Naco,Arizona,2023,4,Personal Vehicle,51150.0
2602.0,Lukeville,Arizona,2023,8,Bus,288.0
2307.0,Rio Grande City,Texas,2023,5,Pedestrian,6637.0
2602.0,Lukeville,Arizona,2023,5,Personal Vehicle,94904.0
2502.0,Andrade,California,2023,4,Pedestrian,57228.0
2606.0,Sasabe,Arizona,2023,9,Personal Vehicle,4520.0
2408.0,Santa Teresa,New Mexico,2023,9,Pedestrian,9468.0
2307.0,Rio Grande City,Texas,2023,2,Truck,3531.0
2506.0,Otay Mesa,California,2023,5,Pedestrian,223072.0
2309.0,Progreso,Texas,2023,4,Personal Vehicle,257032.0
2310.0,Roma,Texas,2023,8,Pedestrian,16611.0
2303.0,Eagle Pass,Texas,2023,11,Bus,11225.0
2603.0,Naco,Arizona,2023,10,Pedestrian,8304.0
2601.0,Douglas,Arizona,2023,9,Personal Vehicle,221760.0
2504.0,San Ysidro,California,2023,5,Personal Vehicle,2176681.0
2406.0,Columbus,New Mexico,2023,7,Bus,1071.0
2301.0,Brownsville,Texas,2023,12,Pedestrian,253143.0
2401.0,Ysleta,Texas,2023,1,Pedestrian,108023.0
2602.0,Lukeville,Arizona,2023,4,Bus,237.0
2402.0,El Paso,Texas,2023,3,Bus,111674.0
2305.0,Hidalgo,Texas,2023,3,Personal Vehicle,782604.0
2406.0,Columbus,New Mexico,2023,4,Bus,764.0
2303.0,Eagle Pass,Texas,2023,12,Bus,13006.0
2603.0,Naco,Arizona,2023,5,Personal Vehicle,52799.0
2406.0,Columbus,New Mexico,2023,4,Pedestrian,19580.0
2608.0,San Luis,Arizona,2023,5,Bus,5.0
2307.0,Rio Grande City,Texas,2023,11,Personal Vehicle,77240.0
2604.0,Nogales,Arizona,2023,9,Bus,12687.0
2503.0,Calexico,California,2023,12,Personal Vehicle,755533.0
2404.0,Tornillo,Texas,2023,12,Truck,471.0
2301.0,Brownsville,Texas,2023,11,Bus,1091.0
2604.0,Nogales,Arizona,2023,1,Pedestrian,215284.0
2303.0,Eagle Pass,Texas,2023,9,Pedestrian,78535.0
2303.0,Eagle Pass,Texas,2023,2,Personal Vehicle,439609.0
2408.0,Santa Teresa,New Mexico,2023,11,Truck,12687.0
2504.0,San Ysidro,California,2023,9,Personal Vehicle,2123688.0
2507.0,Calexico East,California,2023,4,Bus,270.0
2601.0,Douglas,Arizona,2023,7,Personal Vehicle,248022.0
2304.0,Laredo,Texas,2023,1,Truck,232840.0
2608.0,San Luis,Arizona,2023,11,Pedestrian,229968.0
2408.0,Santa Teresa,New Mexico,2023,3,Pedestrian,10787.0
2502.0,Andrade,California,2023,1,Pedestrian,77971.0
2403.0,Presidio,Texas,2023,1,Truck,1075.0
2506.0,Otay Mesa,California,2023,4,Truck,80787.0
2582.0,Cross Border Xpress,California,2023,9,Pedestrian,153201.0
2305.0,Hidalgo,Texas,2023,8,Personal Vehicle,796850.0
2604.0,Nogales,Arizona,2023,8,Personal Vehicle,647972.0
2302.0,Del Rio,Texas,2023,11,Personal Vehicle,249301.0
2503.0,Calexico,California,2023,3,Personal Vehicle,707663.0
2408.0,Santa Teresa,New Mexico,2023,5,Truck,14314.0
2601.0,Douglas,Arizona,2023,2,Bus,385.0
2606.0,Sasabe,Arizona,2023,9,Pedestrian,30.0
2309.0,Progreso,Texas,2023,4,Pedestrian,94278.0
2304.0,Laredo,Texas,2023,4,Bus,75809.0
2309.0,Progreso,Texas,2023,8,Truck,2578.0
2502.0,Andrade,California,2023,5,Pedestrian,45744.0
